104, 0, 0, 0, 2, 21, 32, 19, 2, 0, 0, 0, 1, 23, 126, 22, 4, 0, 0, 0, 0, 0, 87, 86, 2, 0, 0, 0, 2, 1, 1, 15, 117, 1, 1, 7, 85, 60, 15, 15, 7, 33, 30, 8, 58, 75, 126, 34, 123, 38, 15, 0, 0, 0, 59, 126, 44, 3, 0, 0, 3, 6, 20, 69, 126, 16, 35, 56, 52, 1, 0, 2, 0, 107, 126, 44, 30, 1, 0, 0, 51, 126, 126, 0, 0, 0, 0, 6, 30, 47, 20, 25, 8, 3, 7, 8, 125, 15, 15, 4, 0, 0, 0, 6, 8, 44, 63, 3, 0, 0, 0, 0, 0, 9, 57, 3, 2, 0, 0, 0, 0, 5, 7, 6, 4, 2, 1, 0
11, 29, 43, 8, 2, 6, 11, 12, 80, 106, 107, 11, 1, 1, 5, 15, 1, 61, 117, 46, 0, 0, 0, 0, 0, 4, 62, 113, 9, 0, 0, 0, 97, 103, 75, 8, 0, 0, 4, 36, 49, 117, 117, 41, 10, 0, 21, 69, 5, 24, 74, 66, 36, 19, 11, 7, 18, 4, 28, 62, 54, 33, 8, 8, 32, 7, 32, 39, 16, 9, 21, 65, 117, 2, 1, 17, 19, 11, 45, 117, 24, 1, 1, 68, 74, 38, 12, 30, 50, 38, 3, 42, 58, 20, 3, 6, 10, 10, 1, 7, 18, 38, 41, 43, 117, 93, 7, 5, 19, 23, 17, 63, 30, 7, 2, 12, 27, 34, 62, 29, 33, 17, 3, 11, 18, 4, 14, 8
5, 43, 11, 26, 79, 32, 0, 0, 25, 118, 90, 38, 8, 0, 0, 6, 97, 26, 35, 22, 0, 0, 4, 42, 24, 5, 5, 2, 0, 8, 39, 39, 62, 35, 12, 33, 27, 38, 22, 31, 117, 99, 78, 69, 6, 5, 22, 79, 12, 30, 92, 118, 14, 9, 13, 10, 7, 20, 27, 11, 12, 35, 21, 8, 26, 2, 10, 40, 22, 19, 11, 45, 118, 22, 4, 3, 9, 9, 51, 118, 34, 22, 23, 15, 49, 91, 41, 21, 0, 0, 1, 1, 28, 118, 43, 0, 13, 3, 2, 18, 25, 10, 8, 11, 118, 29, 2, 13, 14, 52, 44, 41, 22, 6, 1, 1, 14, 118, 118, 11, 0, 0, 0, 0, 9, 87, 39, 1
36, 2, 0, 39, 70, 4, 3, 28, 72, 18, 30, 122, 39, 4, 4, 32, 0, 10, 94, 122, 24, 8, 5, 9, 5, 98, 34, 31, 9, 3, 1, 0, 49, 16, 4, 67, 57, 10, 10, 10, 122, 43, 32, 58, 26, 0, 0, 34, 8, 6, 86, 122, 73, 16, 3, 0, 10, 32, 26, 75, 52, 20, 24, 7, 60, 10, 6, 19, 54, 17, 2, 8, 122, 4, 0, 11, 61, 41, 2, 96, 20, 0, 0, 9, 103, 122, 57, 22, 2, 9, 2, 19, 46, 102, 23, 5, 11, 2, 4, 7, 53, 22, 2, 1, 36, 6, 3, 2, 29, 68, 69, 60, 6, 30, 22, 3, 41, 98, 52, 15, 4, 42, 17, 3, 4, 19, 9, 0
30, 0, 0, 0, 2, 35, 82, 76, 40, 0, 0, 0, 13, 113, 86, 71, 19, 7, 0, 0, 4, 67, 128, 31, 65, 10, 0, 0, 0, 3, 60, 69, 128, 1, 0, 0, 8, 43, 10, 84, 100, 0, 0, 0, 54, 128, 17, 38, 128, 61, 0, 0, 9, 39, 21, 34, 77, 52, 0, 0, 0, 6, 26, 19, 103, 68, 15, 2, 18, 28, 3, 13, 55, 10, 4, 21, 64, 128, 11, 34, 128, 20, 0, 1, 0, 5, 13, 62, 35, 4, 0, 0, 0, 16, 69, 19, 4, 31, 26, 17, 16, 3, 0, 0, 10, 27, 24, 64, 28, 5, 0, 1, 95, 56, 11, 4, 0, 3, 12, 12, 3, 0, 1, 0, 0, 9, 34, 7
10, 14, 7, 0, 0, 0, 0, 1, 83, 50, 3, 0, 0, 0, 0, 9, 123, 73, 0, 0, 0, 0, 0, 39, 51, 41, 13, 19, 0, 0, 0, 6, 0, 78, 84, 0, 0, 0, 0, 0, 65, 59, 99, 29, 0, 0, 0, 15, 123, 30, 5, 6, 0, 0, 0, 123, 105, 14, 1, 4, 1, 0, 0, 67, 0, 102, 123, 1, 0, 0, 0, 0, 2, 30, 123, 123, 0, 0, 0, 2, 100, 123, 64, 66, 0, 0, 0, 33, 100, 77, 3, 0, 0, 0, 0, 37, 0, 39, 42, 0, 0, 0, 0, 0, 0, 11, 79, 66, 0, 0, 0, 0, 8, 75, 110, 28, 0, 0, 0, 0, 8, 47, 7, 0, 0, 0, 0, 0
13, 29, 16, 4, 16, 22, 0, 0, 0, 10, 12, 3, 25, 100, 86, 4, 11, 3, 4, 14, 19, 24, 77, 33, 14, 10, 8, 2, 1, 2, 6, 16, 31, 10, 0, 17, 112, 20, 10, 8, 7, 4, 3, 14, 117, 93, 33, 9, 117, 25, 3, 1, 10, 15, 35, 71, 46, 11, 1, 1, 2, 4, 6, 25, 53, 3, 4, 35, 60, 23, 56, 84, 17, 29, 117, 117, 117, 6, 0, 4, 50, 98, 117, 36, 4, 1, 0, 3, 40, 39, 18, 8, 1, 0, 0, 10, 117, 9, 5, 10, 14, 6, 5, 42, 78, 19, 117, 76, 1, 0, 0, 11, 1, 7, 103, 117, 10, 0, 0, 0, 5, 70, 62, 11, 0, 0, 0, 0
0, 0, 0, 1, 30, 37, 91, 40, 0, 0, 0, 1, 68, 68, 31, 8, 3, 1, 10, 42, 56, 9, 10, 11, 124, 11, 16, 21, 7, 2, 0, 18, 14, 4, 11, 1, 1, 9, 56, 54, 3, 0, 7, 8, 24, 33, 25, 17, 116, 22, 42, 26, 3, 1, 3, 39, 124, 48, 97, 51, 1, 0, 0, 18, 114, 26, 45, 28, 0, 0, 0, 44, 13, 9, 65, 124, 10, 0, 0, 4, 124, 27, 39, 30, 3, 0, 1, 49, 99, 16, 11, 17, 16, 14, 7, 46, 124, 27, 19, 23, 0, 0, 0, 36, 91, 37, 124, 121, 1, 0, 0, 13, 21, 36, 124, 67, 0, 0, 0, 1, 14, 14, 39, 46, 32, 7, 1, 9
90, 36, 5, 0, 14, 11, 4, 5, 9, 0, 0, 0, 39, 59, 101, 31, 0, 0, 0, 0, 0, 3, 121, 75, 1, 0, 0, 0, 0, 3, 121, 13, 114, 15, 4, 6, 61, 5, 2, 19, 6, 3, 0, 10, 121, 32, 17, 12, 1, 16, 6, 1, 13, 7, 106, 37, 21, 8, 8, 0, 0, 1, 82, 24, 121, 3, 1, 5, 51, 9, 11, 45, 18, 17, 34, 52, 121, 7, 0, 4, 20, 91, 120, 8, 11, 2, 3, 1, 10, 50, 121, 1, 0, 0, 8, 0, 121, 3, 3, 3, 7, 1, 3, 27, 19, 25, 93, 37, 33, 7, 2, 2, 8, 58, 78, 7, 28, 53, 72, 0, 0, 12, 49, 0, 0, 12, 121, 0
79, 49, 4, 0, 0, 0, 0, 7, 91, 118, 5, 0, 0, 0, 0, 0, 10, 33, 34, 56, 14, 0, 0, 0, 0, 0, 2, 53, 66, 9, 11, 0, 128, 10, 0, 0, 0, 0, 0, 28, 128, 40, 0, 0, 0, 0, 2, 66, 17, 21, 3, 12, 31, 39, 13, 14, 0, 0, 0, 41, 128, 50, 8, 0, 111, 1, 0, 0, 0, 0, 0, 81, 50, 0, 0, 0, 0, 1, 82, 128, 2, 0, 0, 0, 2, 128, 128, 47, 0, 0, 0, 11, 51, 128, 114, 11, 30, 6, 1, 0, 0, 0, 1, 19, 3, 2, 5, 6, 8, 20, 53, 37, 0, 0, 3, 22, 17, 107, 115, 4, 0, 0, 0, 4, 3, 47, 75, 16
0, 0, 0, 0, 0, 10, 54, 0, 0, 0, 0, 0, 0, 15, 112, 0, 2, 0, 0, 0, 0, 7, 98, 20, 5, 0, 0, 0, 0, 0, 7, 12, 0, 9, 5, 0, 1, 50, 140, 1, 1, 2, 1, 0, 2, 75, 140, 11, 128, 0, 0, 0, 0, 16, 140, 138, 101, 0, 0, 0, 0, 0, 3, 37, 0, 28, 22, 0, 8, 82, 47, 0, 18, 3, 2, 0, 8, 137, 43, 19, 140, 9, 0, 0, 0, 6, 11, 62, 140, 4, 0, 0, 0, 0, 0, 19, 3, 0, 0, 0, 0, 65, 50, 1, 55, 11, 0, 0, 0, 19, 19, 13, 140, 67, 0, 0, 0, 0, 0, 14, 85, 33, 0, 0, 0, 0, 0, 2
79, 31, 17, 1, 0, 0, 0, 1, 53, 36, 101, 127, 4, 0, 0, 2, 101, 34, 47, 93, 0, 0, 0, 5, 71, 42, 23, 0, 0, 0, 0, 2, 108, 52, 42, 5, 0, 0, 0, 10, 127, 51, 58, 109, 24, 3, 2, 52, 30, 42, 65, 127, 79, 3, 1, 4, 78, 66, 13, 5, 2, 1, 12, 15, 46, 30, 39, 5, 0, 0, 0, 27, 80, 15, 35, 18, 15, 8, 42, 127, 5, 8, 35, 66, 65, 15, 49, 116, 10, 13, 38, 44, 13, 5, 20, 18, 49, 14, 21, 4, 0, 0, 0, 28, 12, 10, 43, 65, 23, 0, 15, 49, 1, 3, 40, 29, 13, 0, 41, 111, 1, 0, 12, 7, 7, 4, 33, 59
0, 0, 0, 1, 4, 50, 65, 6, 2, 0, 0, 1, 8, 118, 112, 42, 3, 0, 0, 0, 7, 28, 121, 129, 0, 0, 0, 0, 5, 43, 80, 10, 0, 0, 0, 0, 0, 112, 129, 29, 14, 0, 0, 0, 7, 129, 128, 51, 73, 7, 13, 2, 4, 35, 80, 129, 21, 8, 23, 5, 3, 27, 81, 35, 38, 1, 2, 12, 10, 23, 47, 67, 61, 14, 6, 13, 6, 32, 19, 30, 129, 40, 28, 6, 3, 3, 0, 33, 34, 23, 48, 40, 23, 7, 1, 5, 46, 8, 2, 23, 5, 0, 0, 3, 73, 12, 14, 22, 1, 0, 0, 4, 129, 14, 4, 6, 10, 2, 0, 24, 53, 3, 0, 8, 69, 34, 3, 9
11, 0, 0, 0, 0, 39, 86, 71, 4, 0, 0, 0, 0, 8, 139, 80, 38, 0, 0, 0, 0, 3, 51, 121, 5, 0, 0, 1, 2, 0, 0, 5, 32, 12, 1, 0, 3, 39, 32, 51, 17, 1, 6, 2, 0, 14, 139, 48, 139, 2, 0, 0, 0, 3, 51, 134, 55, 1, 0, 1, 2, 0, 0, 11, 20, 81, 65, 0, 0, 4, 0, 0, 14, 41, 139, 19, 0, 0, 1, 1, 139, 117, 79, 11, 1, 0, 0, 7, 53, 12, 0, 1, 1, 0, 0, 2, 64, 69, 72, 0, 0, 0, 1, 36, 6, 52, 139, 1, 0, 0, 16, 5, 21, 63, 103, 1, 0, 0, 6, 4, 5, 3, 0, 1, 2, 0, 0, 0
7, 1, 1, 42, 28, 1, 0, 4, 6, 0, 1, 33, 35, 11, 12, 13, 12, 0, 0, 0, 1, 27, 81, 65, 1, 1, 7, 7, 10, 48, 35, 0, 34, 0, 0, 28, 33, 5, 3, 24, 17, 0, 0, 59, 137, 80, 30, 22, 82, 34, 2, 0, 7, 31, 47, 48, 24, 23, 32, 23, 4, 6, 4, 2, 86, 3, 0, 10, 16, 5, 8, 23, 53, 12, 42, 137, 137, 25, 4, 25, 137, 106, 85, 60, 19, 8, 4, 45, 13, 28, 79, 10, 4, 8, 5, 3, 86, 1, 0, 2, 3, 2, 1, 19, 54, 65, 102, 70, 22, 1, 0, 6, 15, 125, 137, 29, 0, 0, 0, 0, 0, 34, 137, 9, 0, 0, 0, 0
10, 7, 0, 0, 1, 4, 9, 21, 14, 6, 2, 5, 0, 45, 71, 21, 9, 1, 13, 9, 4, 30, 105, 19, 11, 2, 5, 3, 10, 5, 5, 9, 2, 4, 3, 4, 37, 73, 18, 12, 1, 0, 0, 0, 30, 122, 122, 17, 122, 1, 0, 0, 0, 22, 122, 122, 66, 2, 2, 2, 1, 1, 9, 83, 0, 16, 22, 62, 122, 24, 1, 0, 2, 8, 56, 96, 122, 55, 9, 2, 122, 72, 42, 2, 0, 1, 7, 39, 114, 42, 0, 0, 0, 0, 3, 45, 0, 4, 5, 38, 43, 13, 4, 0, 0, 4, 122, 95, 21, 0, 0, 0, 26, 59, 122, 12, 1, 1, 1, 2, 51, 51, 4, 0, 0, 0, 1, 9
23, 0, 0, 0, 0, 11, 39, 47, 55, 2, 6, 97, 59, 0, 3, 46, 0, 15, 92, 123, 56, 0, 0, 0, 0, 26, 41, 26, 28, 2, 0, 0, 87, 5, 0, 0, 0, 12, 39, 37, 123, 12, 15, 44, 10, 1, 3, 81, 8, 2, 123, 113, 33, 28, 13, 7, 1, 3, 25, 68, 123, 22, 3, 0, 104, 28, 2, 1, 1, 1, 5, 10, 123, 28, 1, 0, 0, 35, 123, 66, 4, 0, 3, 6, 14, 123, 123, 18, 4, 4, 0, 2, 69, 99, 68, 4, 16, 31, 31, 19, 2, 2, 5, 7, 8, 1, 15, 39, 15, 38, 70, 9, 3, 2, 0, 9, 22, 70, 54, 1, 21, 18, 1, 0, 1, 6, 16, 4
44, 35, 5, 2, 0, 4, 6, 19, 4, 65, 67, 66, 45, 11, 6, 2, 43, 48, 123, 122, 9, 0, 0, 0, 68, 19, 10, 9, 0, 0, 0, 5, 64, 120, 18, 26, 9, 3, 6, 18, 40, 123, 88, 12, 3, 6, 4, 7, 1, 34, 96, 123, 46, 18, 0, 0, 10, 17, 72, 62, 8, 2, 0, 1, 123, 21, 1, 6, 13, 28, 23, 91, 123, 31, 4, 1, 12, 35, 11, 72, 0, 0, 3, 11, 71, 123, 8, 1, 4, 7, 12, 15, 12, 21, 26, 4, 123, 19, 0, 0, 0, 6, 5, 35, 120, 1, 0, 0, 7, 48, 18, 59, 4, 5, 0, 0, 27, 90, 10, 0, 11, 26, 1, 0, 3, 8, 2, 0
108, 0, 0, 0, 0, 3, 11, 69, 51, 0, 0, 0, 12, 119, 8, 45, 62, 2, 0, 1, 17, 119, 35, 31, 66, 4, 0, 1, 1, 1, 7, 27, 116, 27, 0, 0, 0, 24, 15, 60, 41, 3, 0, 0, 11, 119, 87, 55, 119, 16, 0, 0, 15, 111, 27, 63, 89, 4, 0, 0, 0, 25, 56, 95, 39, 23, 1, 2, 19, 88, 14, 2, 28, 40, 2, 11, 23, 97, 34, 13, 55, 11, 0, 17, 38, 51, 51, 79, 119, 1, 0, 0, 0, 50, 62, 72, 3, 6, 2, 10, 23, 5, 0, 0, 11, 40, 4, 11, 31, 15, 0, 0, 19, 10, 0, 16, 93, 68, 18, 7, 119, 31, 0, 0, 3, 8, 16, 18
0, 8, 12, 4, 0, 0, 0, 0, 0, 32, 81, 1, 0, 0, 0, 0, 1, 4, 100, 22, 0, 0, 0, 0, 0, 1, 21, 15, 0, 0, 0, 0, 54, 51, 12, 1, 0, 0, 0, 0, 117, 139, 139, 9, 0, 0, 0, 0, 1, 16, 139, 139, 1, 0, 0, 0, 0, 7, 109, 139, 1, 0, 0, 0, 116, 13, 3, 1, 0, 1, 1, 16, 139, 45, 7, 10, 1, 0, 0, 33, 14, 5, 17, 103, 16, 1, 0, 1, 0, 3, 24, 130, 26, 0, 0, 0, 49, 0, 0, 5, 2, 0, 0, 21, 139, 0, 0, 1, 1, 0, 0, 139, 19, 0, 0, 21, 15, 1, 0, 35, 0, 0, 4, 43, 13, 0, 0, 0
17, 6, 1, 7, 37, 43, 24, 28, 33, 22, 23, 8, 27, 9, 22, 33, 0, 13, 29, 38, 27, 0, 0, 0, 0, 10, 27, 42, 16, 0, 0, 0, 100, 23, 0, 0, 33, 113, 37, 20, 121, 103, 41, 14, 1, 4, 5, 16, 3, 14, 49, 81, 8, 4, 1, 1, 11, 26, 33, 74, 21, 1, 0, 5, 121, 43, 4, 1, 2, 7, 8, 22, 121, 47, 6, 9, 5, 82, 76, 78, 4, 0, 7, 20, 11, 121, 121, 22, 74, 7, 4, 35, 7, 30, 47, 121, 14, 15, 13, 6, 0, 0, 2, 17, 12, 0, 3, 17, 17, 77, 95, 51, 9, 0, 10, 12, 11, 107, 109, 13, 81, 0, 2, 3, 1, 7, 25, 121
27, 33, 9, 2, 0, 0, 0, 8, 16, 49, 96, 1, 0, 18, 15, 18, 1, 3, 137, 25, 1, 16, 31, 6, 0, 1, 38, 20, 0, 1, 14, 4, 126, 73, 11, 10, 19, 3, 0, 5, 126, 137, 137, 5, 0, 0, 0, 11, 0, 8, 137, 86, 0, 0, 0, 0, 0, 2, 137, 137, 4, 1, 0, 0, 136, 14, 7, 7, 15, 3, 2, 42, 137, 6, 4, 3, 1, 0, 0, 87, 9, 0, 11, 12, 17, 9, 0, 0, 0, 0, 12, 23, 30, 34, 0, 0, 51, 7, 6, 3, 11, 6, 2, 22, 137, 10, 3, 0, 2, 1, 0, 65, 17, 0, 0, 1, 27, 50, 0, 5, 0, 0, 0, 0, 7, 43, 3, 0
9, 0, 1, 2, 17, 31, 34, 28, 9, 0, 0, 1, 10, 91, 92, 16, 60, 43, 2, 0, 1, 120, 48, 19, 37, 18, 2, 12, 13, 2, 6, 14, 0, 0, 9, 28, 3, 63, 120, 39, 18, 1, 1, 11, 2, 119, 120, 10, 120, 35, 1, 0, 2, 47, 55, 84, 78, 12, 2, 3, 22, 34, 17, 36, 0, 0, 55, 120, 17, 3, 7, 0, 10, 25, 63, 120, 8, 4, 4, 1, 120, 120, 34, 1, 0, 1, 10, 35, 52, 42, 13, 15, 31, 30, 9, 34, 0, 2, 18, 88, 56, 0, 0, 0, 0, 26, 120, 72, 11, 1, 0, 0, 55, 100, 50, 7, 10, 2, 2, 4, 5, 24, 13, 29, 45, 6, 3, 3
2, 0, 0, 0, 10, 91, 70, 12, 49, 0, 0, 0, 0, 8, 104, 111, 31, 1, 0, 0, 0, 7, 109, 50, 35, 6, 2, 1, 1, 3, 6, 17, 2, 0, 0, 0, 11, 123, 57, 27, 29, 11, 0, 0, 0, 12, 123, 123, 123, 22, 0, 0, 0, 7, 98, 89, 91, 6, 2, 0, 8, 6, 15, 60, 0, 67, 36, 5, 14, 32, 8, 3, 22, 123, 101, 0, 0, 1, 8, 36, 123, 123, 39, 0, 0, 0, 3, 35, 45, 12, 1, 0, 1, 5, 27, 49, 18, 88, 36, 6, 2, 0, 0, 0, 34, 123, 49, 0, 0, 0, 0, 0, 14, 62, 34, 2, 8, 2, 0, 1, 5, 6, 2, 2, 13, 4, 9, 2
66, 47, 4, 9, 5, 0, 0, 18, 6, 27, 119, 63, 20, 8, 6, 4, 0, 40, 126, 38, 10, 17, 4, 0, 13, 35, 99, 26, 0, 0, 0, 0, 58, 126, 9, 0, 0, 6, 11, 15, 99, 125, 126, 12, 2, 7, 2, 18, 0, 37, 126, 36, 53, 59, 5, 0, 3, 8, 66, 39, 36, 37, 13, 5, 63, 14, 0, 0, 0, 11, 50, 70, 126, 23, 4, 2, 37, 32, 14, 86, 4, 16, 16, 5, 72, 126, 14, 2, 3, 15, 36, 61, 28, 21, 4, 4, 66, 15, 0, 0, 3, 17, 19, 28, 126, 18, 3, 0, 22, 24, 46, 89, 18, 26, 30, 8, 33, 27, 13, 13, 13, 13, 13, 26, 10, 1, 3, 13
4, 0, 0, 0, 13, 47, 47, 20, 18, 0, 0, 0, 5, 22, 111, 74, 109, 6, 3, 6, 10, 5, 62, 109, 38, 21, 10, 48, 44, 1, 0, 8, 38, 3, 2, 3, 38, 44, 30, 43, 19, 13, 16, 3, 18, 34, 101, 27, 129, 28, 2, 0, 2, 3, 59, 98, 92, 5, 9, 16, 9, 14, 50, 59, 14, 24, 87, 11, 17, 2, 0, 10, 11, 61, 129, 8, 8, 1, 0, 0, 101, 129, 48, 0, 0, 2, 13, 18, 84, 51, 38, 0, 0, 6, 19, 47, 0, 13, 129, 6, 0, 0, 0, 0, 1, 44, 129, 11, 0, 0, 0, 0, 18, 129, 80, 4, 2, 6, 3, 0, 13, 35, 37, 0, 1, 5, 12, 4
1, 2, 4, 10, 50, 34, 24, 1, 9, 80, 74, 37, 28, 2, 1, 0, 26, 24, 121, 100, 0, 0, 3, 29, 11, 2, 11, 26, 4, 13, 45, 31, 56, 22, 1, 14, 16, 22, 22, 14, 113, 121, 65, 8, 5, 1, 1, 8, 0, 31, 121, 121, 19, 4, 0, 0, 0, 3, 33, 121, 53, 7, 3, 0, 88, 16, 14, 17, 5, 0, 3, 57, 121, 38, 14, 7, 7, 15, 32, 121, 0, 2, 4, 10, 37, 113, 59, 11, 0, 0, 1, 24, 88, 106, 11, 0, 75, 27, 9, 4, 2, 2, 2, 10, 18, 6, 10, 16, 18, 10, 51, 75, 0, 0, 1, 8, 12, 88, 110, 15, 2, 0, 0, 2, 8, 62, 27, 18
58, 42, 0, 2, 1, 9, 30, 54, 47, 40, 0, 0, 1, 122, 122, 28, 28, 0, 0, 15, 55, 96, 122, 71, 5, 0, 0, 25, 65, 17, 6, 8, 13, 18, 5, 1, 5, 16, 63, 55, 4, 4, 1, 7, 85, 121, 96, 16, 122, 11, 0, 0, 31, 47, 68, 122, 47, 10, 10, 9, 24, 30, 22, 26, 8, 41, 19, 5, 13, 6, 0, 3, 1, 5, 2, 10, 122, 31, 0, 3, 122, 10, 3, 0, 57, 13, 3, 78, 113, 27, 2, 4, 1, 1, 4, 29, 5, 2, 4, 7, 13, 3, 2, 8, 0, 2, 1, 16, 122, 25, 0, 0, 110, 21, 4, 4, 25, 3, 0, 19, 84, 8, 0, 0, 0, 0, 4, 14
7, 1, 0, 5, 14, 58, 6, 3, 4, 0, 0, 3, 17, 51, 45, 53, 10, 1, 11, 40, 92, 9, 23, 42, 0, 38, 48, 25, 18, 0, 0, 0, 1, 8, 52, 119, 26, 11, 0, 0, 35, 2, 5, 88, 120, 15, 10, 27, 123, 40, 47, 27, 10, 2, 3, 50, 26, 123, 123, 18, 1, 0, 0, 0, 0, 1, 19, 102, 43, 3, 15, 3, 16, 14, 123, 123, 102, 0, 0, 2, 123, 72, 123, 22, 3, 0, 0, 19, 123, 44, 17, 0, 0, 0, 0, 33, 9, 0, 1, 5, 1, 1, 21, 20, 11, 4, 81, 29, 1, 0, 13, 15, 11, 17, 108, 23, 0, 0, 18, 9, 55, 16, 11, 3, 0, 0, 2, 11
1, 4, 0, 0, 0, 0, 0, 0, 2, 88, 9, 0, 0, 0, 0, 0, 0, 122, 86, 33, 3, 1, 0, 0, 0, 52, 87, 42, 1, 0, 0, 0, 45, 20, 0, 0, 0, 14, 18, 11, 97, 122, 6, 0, 0, 0, 4, 7, 4, 94, 38, 16, 0, 4, 10, 1, 3, 27, 37, 8, 0, 0, 3, 2, 122, 13, 0, 0, 0, 68, 49, 57, 122, 27, 0, 0, 0, 19, 28, 122, 21, 1, 0, 0, 0, 90, 108, 53, 45, 1, 0, 0, 5, 13, 14, 32, 47, 40, 1, 0, 1, 23, 18, 48, 39, 0, 0, 0, 0, 79, 83, 122, 122, 7, 0, 0, 0, 115, 91, 81, 106, 7, 0, 0, 17, 26, 1, 21
24, 0, 0, 0, 36, 4, 8, 22, 5, 0, 2, 30, 130, 11, 0, 1, 21, 13, 11, 45, 17, 0, 0, 26, 86, 18, 1, 1, 0, 3, 14, 88, 86, 1, 0, 4, 48, 2, 4, 31, 22, 2, 1, 17, 130, 30, 0, 6, 29, 41, 29, 15, 16, 6, 0, 9, 23, 66, 20, 1, 1, 28, 26, 9, 130, 15, 0, 19, 25, 3, 2, 9, 27, 8, 67, 130, 130, 2, 0, 1, 24, 120, 130, 27, 4, 1, 0, 7, 0, 130, 109, 2, 3, 3, 0, 0, 129, 14, 0, 4, 0, 2, 4, 2, 26, 14, 66, 64, 3, 4, 34, 11, 5, 91, 130, 10, 0, 5, 53, 13, 0, 42, 38, 4, 10, 22, 22, 0
62, 0, 0, 0, 0, 2, 18, 124, 24, 0, 0, 0, 0, 124, 124, 68, 52, 17, 0, 0, 2, 102, 124, 18, 22, 20, 0, 11, 115, 46, 25, 5, 32, 2, 0, 0, 1, 4, 36, 66, 13, 1, 0, 0, 6, 124, 124, 41, 124, 25, 0, 3, 15, 23, 57, 57, 56, 40, 12, 30, 106, 84, 16, 19, 9, 3, 0, 0, 2, 2, 4, 7, 23, 6, 0, 1, 13, 15, 4, 3, 124, 44, 0, 0, 4, 7, 18, 44, 83, 35, 37, 56, 19, 14, 10, 29, 2, 5, 2, 1, 1, 0, 0, 0, 14, 2, 0, 2, 7, 1, 0, 3, 118, 15, 0, 0, 0, 4, 13, 30, 124, 59, 26, 9, 1, 1, 1, 9
3, 14, 16, 1, 4, 26, 7, 6, 4, 3, 1, 0, 0, 99, 73, 33, 52, 1, 0, 0, 0, 67, 123, 59, 60, 17, 5, 1, 0, 0, 19, 41, 1, 1, 4, 28, 62, 77, 5, 0, 1, 1, 7, 16, 27, 123, 25, 1, 123, 34, 5, 3, 5, 42, 20, 72, 123, 31, 6, 2, 0, 0, 2, 70, 0, 0, 13, 123, 45, 9, 8, 2, 0, 7, 123, 123, 20, 13, 0, 0, 43, 123, 108, 25, 15, 24, 11, 9, 84, 37, 4, 3, 6, 33, 123, 95, 3, 5, 5, 11, 2, 1, 11, 6, 1, 4, 50, 57, 3, 2, 1, 0, 0, 6, 43, 91, 34, 16, 1, 0, 0, 3, 54, 47, 14, 19, 25, 8
29, 3, 0, 0, 0, 17, 25, 119, 2, 0, 0, 0, 0, 119, 119, 24, 41, 0, 0, 0, 0, 62, 98, 79, 95, 7, 5, 1, 3, 1, 8, 39, 47, 8, 0, 1, 23, 29, 17, 56, 7, 4, 0, 3, 82, 119, 77, 10, 119, 33, 0, 0, 2, 11, 52, 45, 119, 6, 1, 0, 4, 18, 40, 57, 34, 26, 9, 6, 27, 2, 5, 57, 14, 46, 50, 42, 110, 7, 1, 4, 119, 115, 20, 5, 8, 11, 14, 9, 68, 4, 0, 0, 4, 19, 83, 56, 7, 67, 75, 9, 0, 0, 0, 0, 1, 29, 119, 37, 6, 0, 0, 0, 3, 41, 60, 58, 33, 5, 1, 0, 37, 27, 8, 17, 19, 8, 3, 6
15, 79, 5, 1, 0, 0, 0, 0, 18, 123, 117, 17, 0, 0, 0, 0, 0, 12, 123, 123, 1, 5, 9, 1, 0, 1, 115, 123, 0, 0, 10, 3, 123, 88, 0, 0, 0, 0, 0, 3, 70, 104, 3, 1, 2, 1, 0, 1, 1, 2, 18, 84, 70, 24, 37, 7, 7, 2, 52, 111, 22, 12, 82, 84, 123, 6, 0, 0, 0, 0, 0, 35, 103, 4, 1, 1, 0, 0, 0, 12, 0, 0, 1, 62, 30, 0, 1, 1, 20, 3, 2, 123, 52, 0, 2, 24, 113, 0, 0, 0, 0, 0, 0, 61, 85, 1, 0, 0, 0, 0, 0, 60, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 50, 35, 0, 0, 3
1, 27, 28, 4, 2, 0, 0, 0, 2, 100, 99, 6, 0, 0, 0, 0, 6, 14, 101, 45, 0, 0, 2, 11, 27, 31, 18, 4, 0, 0, 11, 16, 29, 105, 55, 0, 0, 0, 4, 34, 85, 126, 118, 28, 0, 1, 0, 14, 5, 17, 126, 126, 8, 8, 1, 1, 24, 75, 72, 63, 0, 0, 0, 2, 80, 6, 0, 2, 4, 1, 18, 108, 126, 21, 0, 1, 11, 9, 4, 125, 18, 6, 12, 49, 47, 69, 17, 17, 32, 22, 54, 64, 11, 23, 10, 12, 34, 17, 24, 8, 2, 0, 0, 15, 126, 32, 3, 0, 3, 2, 3, 109, 41, 23, 31, 27, 23, 30, 10, 20, 18, 8, 10, 10, 19, 109, 20, 5
